datetime,index_code,con_code,weight
20181031,399300.SZ,300124.SZ,0.232
20181031,399300.SZ,600547.SH,0.204
20181031,399300.SZ,600487.SH,0.227
20181031,399300.SZ,600023.SH,0.201
20181031,399300.SZ,600867.SH,0.2
20181031,399300.SZ,002007.SZ,0.198
20181031,399300.SZ,601727.SH,0.198
20181031,399300.SZ,601800.SH,0.198
20181031,399300.SZ,000069.SZ,0.197
20181031,399300.SZ,601788.SH,0.197
20181031,399300.SZ,600177.SH,0.193
20181031,399300.SZ,002460.SZ,0.192
20181031,399300.SZ,002044.SZ,0.19
20181031,399300.SZ,600535.SH,0.19
20181031,399300.SZ,601998.SH,0.189
20181031,399300.SZ,000413.SZ,0.188
20181031,399300.SZ,600482.SH,0.188
20181031,399300.SZ,000423.SZ,0.187
20181031,399300.SZ,300408.SZ,0.202
20181031,399300.SZ,600010.SH,0.231
20181031,399300.SZ,601099.SH,0.203
20181031,399300.SZ,600115.SH,0.204
20181031,399300.SZ,601669.SH,0.226
20181031,399300.SZ,600516.SH,0.222
20181031,399300.SZ,600029.SH,0.218
20181031,399300.SZ,300136.SZ,0.216
20181031,399300.SZ,600332.SH,0.216
20181031,399300.SZ,000540.SZ,0.215
20181031,399300.SZ,002736.SZ,0.215
20181031,399300.SZ,600383.SH,0.215
20181031,399300.SZ,600705.SH,0.215
20181031,399300.SZ,000768.SZ,0.214
20181031,399300.SZ,600893.SH,0.214
20181031,399300.SZ,002236.SZ,0.209
20181031,399300.SZ,000783.SZ,0.208
20181031,399300.SZ,002466.SZ,0.208
20181031,399300.SZ,600176.SH,0.206
20181031,399300.SZ,601877.SH,0.204
20181031,399300.SZ,300003.SZ,0.319
20181031,399300.SZ,601318.SH,7.184
20181031,399300.SZ,002230.SZ,0.343
20181031,399300.SZ,000001.SZ,0.976
20181031,399300.SZ,000858.SZ,0.974
20181031,399300.SZ,601169.SH,0.938
20181031,399300.SZ,600048.SH,0.934
20181031,399300.SZ,002415.SZ,0.931
20181031,399300.SZ,601988.SH,0.817
20181031,399300.SZ,600837.SH,0.794
20181031,399300.SZ,600019.SH,0.71
20181031,399300.SZ,601229.SH,0.695
20181031,399300.SZ,600028.SH,0.691
20181031,399300.SZ,600585.SH,0.682
20181031,399300.SZ,000725.SZ,0.679
20181031,399300.SZ,601818.SH,0.666
20181031,399300.SZ,601766.SH,0.645
20181031,399300.SZ,601211.SH,0.597
20181031,399300.SZ,600104.SH,0.99
20181031,399300.SZ,601939.SH,0.572
20181031,399300.SZ,600900.SH,1.074
20181031,399300.SZ,601668.SH,1.177
20181031,399300.SZ,600522.SH,0.187
20181031,399300.SZ,600036.SH,3.108
20181031,399300.SZ,600519.SH,2.875
20181031,399300.SZ,601166.SH,2.094
20181031,399300.SZ,000651.SZ,1.909
20181031,399300.SZ,600016.SH,1.889
20181031,399300.SZ,000333.SZ,1.781
20181031,399300.SZ,601328.SH,1.718
20181031,399300.SZ,601288.SH,1.545
20181031,399300.SZ,600276.SH,1.418
20181031,399300.SZ,600030.SH,1.408
20181031,399300.SZ,600887.SH,1.399
20181031,399300.SZ,600000.SH,1.344
20181031,399300.SZ,601398.SH,1.266
20181031,399300.SZ,000002.SZ,1.228
20181031,399300.SZ,601601.SH,1.103
20181031,399300.SZ,600406.SH,0.332
20181031,399300.SZ,601688.SH,0.567
20181031,399300.SZ,002304.SZ,0.555
20181031,399300.SZ,000063.SZ,0.42
20181031,399300.SZ,601088.SH,0.413
20181031,399300.SZ,601336.SH,0.407
20181031,399300.SZ,601989.SH,0.398
20181031,399300.SZ,600518.SH,0.384
20181031,399300.SZ,000776.SZ,0.383
20181031,399300.SZ,000538.SZ,0.381
20181031,399300.SZ,601628.SH,0.38
20181031,399300.SZ,600031.SH,0.379
20181031,399300.SZ,000338.SZ,0.376
20181031,399300.SZ,002450.SZ,0.375
20181031,399300.SZ,601899.SH,0.37
20181031,399300.SZ,600703.SH,0.359
20181031,399300.SZ,601225.SH,0.356
20181031,399300.SZ,600958.SH,0.344
20181031,399300.SZ,002475.SZ,0.428
20181031,399300.SZ,601857.SH,0.561
20181031,399300.SZ,601390.SH,0.431
20181031,399300.SZ,002024.SZ,0.442
20181031,399300.SZ,601888.SH,0.546
20181031,399300.SZ,603288.SH,0.545
20181031,399300.SZ,600015.SH,0.535
20181031,399300.SZ,601186.SH,0.528
20181031,399300.SZ,600050.SH,0.526
20181031,399300.SZ,601006.SH,0.5
20181031,399300.SZ,600009.SH,0.498
20181031,399300.SZ,600309.SH,0.484
20181031,399300.SZ,600690.SH,0.483
20181031,399300.SZ,600919.SH,0.469
20181031,399300.SZ,300059.SZ,0.466
20181031,399300.SZ,001979.SZ,0.465
20181031,399300.SZ,002142.SZ,0.465
20181031,399300.SZ,002027.SZ,0.459
20181031,399300.SZ,601009.SH,0.454
20181031,399300.SZ,002594.SZ,0.442
20181031,399300.SZ,002202.SZ,0.186
20181031,399300.SZ,600660.SH,0.317
20181031,399300.SZ,600674.SH,0.185
20181031,399300.SZ,601360.SH,0.092
20181031,399300.SZ,600376.SH,0.091
20181031,399300.SZ,000627.SZ,0.09
20181031,399300.SZ,000839.SZ,0.089
20181031,399300.SZ,300033.SZ,0.088
20181031,399300.SZ,600809.SH,0.088
20181031,399300.SZ,002074.SZ,0.087
20181031,399300.SZ,601991.SH,0.085
20181031,399300.SZ,600339.SH,0.083
20181031,399300.SZ,002601.SZ,0.082
20181031,399300.SZ,600704.SH,0.082
20181031,399300.SZ,000402.SZ,0.081
20181031,399300.SZ,000826.SZ,0.081
20181031,399300.SZ,600008.SH,0.081
20181031,399300.SZ,600688.SH,0.081
20181031,399300.SZ,000671.SZ,0.092
20181031,399300.SZ,601228.SH,0.08
20181031,399300.SZ,002470.SZ,0.093
20181031,399300.SZ,600188.SH,0.095
20181031,399300.SZ,600415.SH,0.104
20181031,399300.SZ,600663.SH,0.102
20181031,399300.SZ,002050.SZ,0.1
20181031,399300.SZ,002624.SZ,0.1
20181031,399300.SZ,600118.SH,0.1
20181031,399300.SZ,601898.SH,0.1
20181031,399300.SZ,002555.SZ,0.099
20181031,399300.SZ,002602.SZ,0.099
20181031,399300.SZ,601881.SH,0.099
20181031,399300.SZ,002153.SZ,0.097
20181031,399300.SZ,601021.SH,0.097
20181031,399300.SZ,601216.SH,0.097
20181031,399300.SZ,603833.SH,0.097
20181031,399300.SZ,603993.SH,0.097
20181031,399300.SZ,600909.SH,0.096
20181031,399300.SZ,600977.SH,0.094
20181031,399300.SZ,002508.SZ,0.104
20181031,399300.SZ,300027.SZ,0.079
20181031,399300.SZ,000415.SZ,0.077
20181031,399300.SZ,600025.SH,0.056
20181031,399300.SZ,600682.SH,0.05
20181031,399300.SZ,001965.SZ,0.048
20181031,399300.SZ,000723.SZ,0.046
20181031,399300.SZ,600390.SH,0.041
20181031,399300.SZ,002608.SZ,0.039
20181031,399300.SZ,600233.SH,0.038
20181031,399300.SZ,601828.SH,0.038
20181031,399300.SZ,603260.SH,0.038
20181031,399300.SZ,601838.SH,0.036
20181031,399300.SZ,002625.SZ,0.033
20181031,399300.SZ,002925.SZ,0.032
20181031,399300.SZ,601108.SH,0.032
20181031,399300.SZ,601212.SH,0.029
20181031,399300.SZ,600068.SH,0.185
20181031,399300.SZ,601611.SH,0.057
20181031,399300.SZ,600061.SH,0.079
20181031,399300.SZ,002468.SZ,0.058
20181031,399300.SZ,601958.SH,0.063
20181031,399300.SZ,601633.SH,0.077
20181031,399300.SZ,603160.SH,0.076
20181031,399300.SZ,600372.SH,0.075
20181031,399300.SZ,002385.SZ,0.074
20181031,399300.SZ,601866.SH,0.074
20181031,399300.SZ,000559.SZ,0.072
20181031,399300.SZ,601238.SH,0.072
20181031,399300.SZ,000938.SZ,0.071
20181031,399300.SZ,600959.SH,0.069
20181031,399300.SZ,000959.SZ,0.068
20181031,399300.SZ,002411.SZ,0.066
20181031,399300.SZ,600373.SH,0.066
20181031,399300.SZ,300251.SZ,0.064
20181031,399300.SZ,300433.SZ,0.064
20181031,399300.SZ,601718.SH,0.064
20181031,399300.SZ,601808.SH,0.061
20181031,399300.SZ,002352.SZ,0.104
20181031,399300.SZ,601878.SH,0.028
20181031,399300.SZ,600297.SH,0.105
20181031,399300.SZ,000728.SZ,0.152
20181031,399300.SZ,601919.SH,0.151
20181031,399300.SZ,000623.SZ,0.149
20181031,399300.SZ,002714.SZ,0.149
20181031,399300.SZ,002241.SZ,0.148
20181031,399300.SZ,600066.SH,0.148
20181031,399300.SZ,002673.SZ,0.153
20181031,399300.SZ,600362.SH,0.146
20181031,399300.SZ,600398.SH,0.145
20181031,399300.SZ,002146.SZ,0.144
20181031,399300.SZ,600489.SH,0.142
20181031,399300.SZ,000709.SZ,0.14
20181031,399300.SZ,002065.SZ,0.14
20181031,399300.SZ,600170.SH,0.14
20181031,399300.SZ,601198.SH,0.146
20181031,399300.SZ,600498.SH,0.154
20181031,399300.SZ,601018.SH,0.155
20181031,399300.SZ,000157.SZ,0.156
20181031,399300.SZ,300122.SZ,0.179
20181031,399300.SZ,601618.SH,0.177
20181031,399300.SZ,603799.SH,0.175
20181031,399300.SZ,600926.SH,0.171
20181031,399300.SZ,601997.SH,0.171
20181031,399300.SZ,600018.SH,0.17
20181031,399300.SZ,601555.SH,0.166
20181031,399300.SZ,000425.SZ,0.163
20181031,399300.SZ,600085.SH,0.163
20181031,399300.SZ,600637.SH,0.163
20181031,399300.SZ,300024.SZ,0.162
20181031,399300.SZ,600100.SH,0.162
20181031,399300.SZ,300070.SZ,0.16
20181031,399300.SZ,300144.SZ,0.16
20181031,399300.SZ,600109.SH,0.158
20181031,399300.SZ,300072.SZ,0.139
20181031,399300.SZ,600208.SH,0.139
20181031,399300.SZ,600219.SH,0.153
20181031,399300.SZ,000630.SZ,0.138
20181031,399300.SZ,600346.SH,0.112
20181031,399300.SZ,600820.SH,0.112
20181031,399300.SZ,000060.SZ,0.111
20181031,399300.SZ,000961.SZ,0.111
20181031,399300.SZ,600153.SH,0.111
20181031,399300.SZ,600816.SH,0.111
20181031,399300.SZ,000792.SZ,0.11
20181031,399300.SZ,601333.SH,0.11
20181031,399300.SZ,000503.SZ,0.108
20181031,399300.SZ,600157.SH,0.108
20181031,399300.SZ,002294.SZ,0.107
20181031,399300.SZ,600804.SH,0.107
20181031,399300.SZ,000983.SZ,0.106
20181031,399300.SZ,002085.SZ,0.105
20181031,399300.SZ,600739.SH,0.139
20181031,399300.SZ,600038.SH,0.112
20181031,399300.SZ,002310.SZ,0.112
20181031,399300.SZ,002500.SZ,0.105
20181031,399300.SZ,002797.SZ,0.113
20181031,399300.SZ,000898.SZ,0.112
20181031,399300.SZ,002081.SZ,0.133
20181031,399300.SZ,000876.SZ,0.131
20181031,399300.SZ,000625.SZ,0.13
20181031,399300.SZ,600438.SH,0.129
20181031,399300.SZ,600583.SH,0.129
20181031,399300.SZ,603858.SH,0.126
20181031,399300.SZ,000786.SZ,0.123
20181031,399300.SZ,002493.SZ,0.135
20181031,399300.SZ,600549.SH,0.121
20181031,399300.SZ,002558.SZ,0.12
20181031,399300.SZ,600369.SH,0.12
20181031,399300.SZ,601117.SH,0.12
20181031,399300.SZ,300017.SZ,0.119
20181031,399300.SZ,601992.SH,0.115
20181031,399300.SZ,002572.SZ,0.121
20181101,399300.SZ,600089.SH,0.2659
20181101,399300.SZ,601600.SH,0.2571
20181101,399300.SZ,002456.SZ,0.2571
20181101,399300.SZ,002739.SZ,0.2519
20181101,399300.SZ,600436.SH,0.2452
20181101,399300.SZ,600111.SH,0.2336
20181101,399300.SZ,600570.SH,0.2439
20181101,399300.SZ,601111.SH,0.2383
20181101,399300.SZ,600352.SH,0.239
20181101,399300.SZ,601155.SH,0.2351
20181101,399300.SZ,601607.SH,0.235
20181101,399300.SZ,601377.SH,0.2347
20181101,399300.SZ,601901.SH,0.2341
20181101,399300.SZ,601985.SH,0.2671
20181101,399300.SZ,600588.SH,0.241
20181101,399300.SZ,300015.SZ,0.2672
20181101,399300.SZ,600741.SH,0.2892
20181101,399300.SZ,000963.SZ,0.2752
20181101,399300.SZ,600606.SH,0.2333
20181101,399300.SZ,600660.SH,0.3216
20181101,399300.SZ,300003.SZ,0.3184
20181101,399300.SZ,000166.SZ,0.3133
20181101,399300.SZ,600886.SH,0.3074
20181101,399300.SZ,002252.SZ,0.3013
20181101,399300.SZ,600795.SH,0.2975
20181101,399300.SZ,601012.SH,0.2921
20181101,399300.SZ,000568.SZ,0.29
20181101,399300.SZ,600340.SH,0.2885
20181101,399300.SZ,002008.SZ,0.2825
20181101,399300.SZ,600271.SH,0.2819
20181101,399300.SZ,600011.SH,0.2806
20181101,399300.SZ,601933.SH,0.2795
20181101,399300.SZ,000100.SZ,0.2769
20181101,399300.SZ,600196.SH,0.2691
20181101,399300.SZ,600487.SH,0.2324
20181101,399300.SZ,600535.SH,0.1905
20181101,399300.SZ,300124.SZ,0.2308
20181101,399300.SZ,600867.SH,0.2046
20181101,399300.SZ,300408.SZ,0.2028
20181101,399300.SZ,601877.SH,0.2006
20181101,399300.SZ,002007.SZ,0.1993
20181101,399300.SZ,000069.SZ,0.1993
20181101,399300.SZ,601800.SH,0.1987
20181101,399300.SZ,600023.SH,0.1983
20181101,399300.SZ,601099.SH,0.1981
20181101,399300.SZ,601788.SH,0.197
20181101,399300.SZ,002044.SZ,0.1945
20181101,399300.SZ,601727.SH,0.1944
20181101,399300.SZ,600482.SH,0.1942
20181101,399300.SZ,002460.SZ,0.1919
20181101,399300.SZ,600177.SH,0.1919
20181101,399300.SZ,600999.SH,0.3227
20181101,399300.SZ,002466.SZ,0.2065
20181101,399300.SZ,600221.SH,0.2321
20181101,399300.SZ,600115.SH,0.2065
20181101,399300.SZ,600547.SH,0.2105
20181101,399300.SZ,002736.SZ,0.2282
20181101,399300.SZ,600010.SH,0.2249
20181101,399300.SZ,600029.SH,0.2231
20181101,399300.SZ,601669.SH,0.2226
20181101,399300.SZ,000895.SZ,0.2222
20181101,399300.SZ,600332.SH,0.219
20181101,399300.SZ,600516.SH,0.2176
20181101,399300.SZ,000768.SZ,0.2173
20181101,399300.SZ,300136.SZ,0.2163
20181101,399300.SZ,600893.SH,0.2162
20181101,399300.SZ,600383.SH,0.2134
20181101,399300.SZ,000783.SZ,0.2134
20181101,399300.SZ,002236.SZ,0.2132
20181101,399300.SZ,600705.SH,0.2131
20181101,399300.SZ,000540.SZ,0.213
20181101,399300.SZ,600176.SH,0.2095
20181101,399300.SZ,600406.SH,0.3355
20181101,399300.SZ,601857.SH,0.5493
20181101,399300.SZ,601225.SH,0.3459
20181101,399300.SZ,000858.SZ,0.9967
20181101,399300.SZ,600104.SH,0.9944
20181101,399300.SZ,002415.SZ,0.9719
20181101,399300.SZ,000001.SZ,0.9617
20181101,399300.SZ,600048.SH,0.9449
20181101,399300.SZ,601169.SH,0.9322
20181101,399300.SZ,600837.SH,0.8018
20181101,399300.SZ,601988.SH,0.8
20181101,399300.SZ,600019.SH,0.6974
20181101,399300.SZ,600585.SH,0.695
20181101,399300.SZ,000725.SZ,0.6914
20181101,399300.SZ,600028.SH,0.6806
20181101,399300.SZ,601229.SH,0.6793
20181101,399300.SZ,601818.SH,0.6588
20181101,399300.SZ,601766.SH,0.6492
20181101,399300.SZ,600900.SH,1.0581
20181101,399300.SZ,601211.SH,0.5947
20181101,399300.SZ,601601.SH,1.0973
20181101,399300.SZ,000002.SZ,1.228
20181101,399300.SZ,002202.SZ,0.1877
20181101,399300.SZ,601318.SH,7.2043
20181101,399300.SZ,600036.SH,3.0991
20181101,399300.SZ,600519.SH,2.926
20181101,399300.SZ,601166.SH,2.0537
20181101,399300.SZ,000651.SZ,1.9263
20181101,399300.SZ,600016.SH,1.8457
20181101,399300.SZ,000333.SZ,1.8426
20181101,399300.SZ,601328.SH,1.6767
20181101,399300.SZ,601288.SH,1.5136
20181101,399300.SZ,600276.SH,1.4283
20181101,399300.SZ,600030.SH,1.4132
20181101,399300.SZ,600887.SH,1.4026
20181101,399300.SZ,600000.SH,1.3224
20181101,399300.SZ,601398.SH,1.2426
20181101,399300.SZ,601668.SH,1.162
20181101,399300.SZ,600958.SH,0.3395
20181101,399300.SZ,002304.SZ,0.5876
20181101,399300.SZ,601939.SH,0.5628
20181101,399300.SZ,000063.SZ,0.4232
20181101,399300.SZ,002475.SZ,0.4226
20181101,399300.SZ,601088.SH,0.4081
20181101,399300.SZ,601336.SH,0.4029
20181101,399300.SZ,601989.SH,0.3928
20181101,399300.SZ,000776.SZ,0.3888
20181101,399300.SZ,600518.SH,0.3794
20181101,399300.SZ,600031.SH,0.3788
20181101,399300.SZ,000538.SZ,0.3782
20181101,399300.SZ,601628.SH,0.3768
20181101,399300.SZ,601899.SH,0.3756
20181101,399300.SZ,000338.SZ,0.3752
20181101,399300.SZ,002450.SZ,0.3726
20181101,399300.SZ,002230.SZ,0.367
20181101,399300.SZ,600703.SH,0.3564
20181101,399300.SZ,002594.SZ,0.4285
20181101,399300.SZ,601688.SH,0.5834
20181101,399300.SZ,601390.SH,0.4285
20181101,399300.SZ,002024.SZ,0.4483
20181101,399300.SZ,601108.SH,0.0325
20181101,399300.SZ,603288.SH,0.5465
20181101,399300.SZ,601888.SH,0.5344
20181101,399300.SZ,601186.SH,0.5292
20181101,399300.SZ,600015.SH,0.5259
20181101,399300.SZ,600050.SH,0.5218
20181101,399300.SZ,600009.SH,0.5
20181101,399300.SZ,601006.SH,0.4976
20181101,399300.SZ,600309.SH,0.4912
20181101,399300.SZ,600690.SH,0.4874
20181101,399300.SZ,002027.SZ,0.4683
20181101,399300.SZ,001979.SZ,0.4648
20181101,399300.SZ,600919.SH,0.4642
20181101,399300.SZ,300059.SZ,0.4629
20181101,399300.SZ,002142.SZ,0.4599
20181101,399300.SZ,601009.SH,0.4422
20181101,399300.SZ,000423.SZ,0.1864
20181101,399300.SZ,600804.SH,0.107
20181101,399300.SZ,000413.SZ,0.1861
20181101,399300.SZ,002470.SZ,0.0932
20181101,399300.SZ,601360.SH,0.0926
20181101,399300.SZ,600376.SH,0.0926
20181101,399300.SZ,000839.SZ,0.0925
20181101,399300.SZ,000627.SZ,0.0897
20181101,399300.SZ,002074.SZ,0.0891
20181101,399300.SZ,000671.SZ,0.0933
20181101,399300.SZ,600809.SH,0.0889
20181101,399300.SZ,601991.SH,0.0836
20181101,399300.SZ,600061.SH,0.0832
20181101,399300.SZ,600339.SH,0.0818
20181101,399300.SZ,002601.SZ,0.0817
20181101,399300.SZ,600704.SH,0.0814
20181101,399300.SZ,000402.SZ,0.0812
20181101,399300.SZ,300033.SZ,0.0864
20181101,399300.SZ,600188.SH,0.094
20181101,399300.SZ,603993.SH,0.0953
20181101,399300.SZ,600909.SH,0.0955
20181101,399300.SZ,002500.SZ,0.1039
20181101,399300.SZ,600297.SH,0.1036
20181101,399300.SZ,002508.SZ,0.1034
20181101,399300.SZ,600415.SH,0.1033
20181101,399300.SZ,600663.SH,0.1014
20181101,399300.SZ,603833.SH,0.1005
20181101,399300.SZ,600118.SH,0.0998
20181101,399300.SZ,002153.SZ,0.0996
20181101,399300.SZ,002050.SZ,0.0996
20181101,399300.SZ,601898.SH,0.0994
20181101,399300.SZ,600977.SH,0.098
20181101,399300.SZ,002602.SZ,0.0978
20181101,399300.SZ,601881.SH,0.0967
20181101,399300.SZ,601021.SH,0.0957
20181101,399300.SZ,601216.SH,0.0957
20181101,399300.SZ,600008.SH,0.0805
20181101,399300.SZ,000826.SZ,0.08
20181101,399300.SZ,601228.SH,0.0799
20181101,399300.SZ,600688.SH,0.0796
20181101,399300.SZ,601808.SH,0.0592
20181101,399300.SZ,601611.SH,0.0579
20181101,399300.SZ,600025.SH,0.0557
20181101,399300.SZ,600682.SH,0.0511
20181101,399300.SZ,001965.SZ,0.048
20181101,399300.SZ,000723.SZ,0.0456
20181101,399300.SZ,600390.SH,0.0408
20181101,399300.SZ,600233.SH,0.0386
20181101,399300.SZ,002608.SZ,0.0385
20181101,399300.SZ,601828.SH,0.0384
20181101,399300.SZ,603260.SH,0.0376
20181101,399300.SZ,601838.SH,0.0358
20181101,399300.SZ,002925.SZ,0.0336
20181101,399300.SZ,002625.SZ,0.0332
20181101,399300.SZ,601212.SH,0.0292
20181101,399300.SZ,002468.SZ,0.0602
20181101,399300.SZ,002352.SZ,0.1044
20181101,399300.SZ,601958.SH,0.0624
20181101,399300.SZ,600373.SH,0.0645
20181101,399300.SZ,300027.SZ,0.0787
20181101,399300.SZ,000415.SZ,0.0771
20181101,399300.SZ,603160.SH,0.0766
20181101,399300.SZ,601633.SH,0.0764
20181101,399300.SZ,600372.SH,0.0751
20181101,399300.SZ,601866.SH,0.0742
20181101,399300.SZ,002385.SZ,0.0735
20181101,399300.SZ,000938.SZ,0.0732
20181101,399300.SZ,000559.SZ,0.0718
20181101,399300.SZ,601238.SH,0.0718
20181101,399300.SZ,600959.SH,0.0685
20181101,399300.SZ,000959.SZ,0.0666
20181101,399300.SZ,300251.SZ,0.0658
20181101,399300.SZ,300433.SZ,0.0655
20181101,399300.SZ,002411.SZ,0.0653
20181101,399300.SZ,601718.SH,0.0629
20181101,399300.SZ,000983.SZ,0.1045
20181101,399300.SZ,002085.SZ,0.1054
20181101,399300.SZ,002624.SZ,0.1057
20181101,399300.SZ,600498.SH,0.1548
20181101,399300.SZ,600109.SH,0.1546
20181101,399300.SZ,601018.SH,0.1541
20181101,399300.SZ,002673.SZ,0.1501
20181101,399300.SZ,601919.SH,0.1497
20181101,399300.SZ,000728.SZ,0.1497
20181101,399300.SZ,600066.SH,0.1493
20181101,399300.SZ,600398.SH,0.1481
20181101,399300.SZ,000623.SZ,0.148
20181101,399300.SZ,002241.SZ,0.1478
20181101,399300.SZ,600489.SH,0.1467
20181101,399300.SZ,002714.SZ,0.1449
20181101,399300.SZ,600362.SH,0.1445
20181101,399300.SZ,601198.SH,0.1432
20181101,399300.SZ,002065.SZ,0.1417
20181101,399300.SZ,000157.SZ,0.1572
20181101,399300.SZ,002146.SZ,0.1405
20181101,399300.SZ,300144.SZ,0.1593
20181101,399300.SZ,000425.SZ,0.1614
20181101,399300.SZ,601998.SH,0.1854
20181101,399300.SZ,600068.SH,0.1852
20181101,399300.SZ,600674.SH,0.1842
20181101,399300.SZ,300122.SZ,0.1808
20181101,399300.SZ,600219.SH,0.1776
20181101,399300.SZ,601618.SH,0.1745
20181101,399300.SZ,603799.SH,0.1741
20181101,399300.SZ,600018.SH,0.1714
20181101,399300.SZ,601997.SH,0.169
20181101,399300.SZ,600926.SH,0.1685
20181101,399300.SZ,601555.SH,0.1658
20181101,399300.SZ,300070.SZ,0.1647
20181101,399300.SZ,300024.SZ,0.1646
20181101,399300.SZ,600100.SH,0.1635
20181101,399300.SZ,600637.SH,0.1623
20181101,399300.SZ,600085.SH,0.1609
20181101,399300.SZ,600522.SH,0.1862
20181101,399300.SZ,600739.SH,0.1394
20181101,399300.SZ,600208.SH,0.1388
20181101,399300.SZ,600038.SH,0.1126
20181101,399300.SZ,600346.SH,0.1124
20181101,399300.SZ,002310.SZ,0.1121
20181101,399300.SZ,002797.SZ,0.1119
20181101,399300.SZ,600820.SH,0.1116
20181101,399300.SZ,000898.SZ,0.1116
20181101,399300.SZ,600816.SH,0.1102
20181101,399300.SZ,000060.SZ,0.1096
20181101,399300.SZ,000503.SZ,0.1092
20181101,399300.SZ,002294.SZ,0.1092
20181101,399300.SZ,600153.SH,0.1089
20181101,399300.SZ,000792.SZ,0.1088
20181101,399300.SZ,601333.SH,0.1087
20181101,399300.SZ,600157.SH,0.1073
20181101,399300.SZ,002555.SZ,0.1059
20181101,399300.SZ,601992.SH,0.1152
20181101,399300.SZ,300072.SZ,0.1394
20181101,399300.SZ,000961.SZ,0.1161
20181101,399300.SZ,601117.SH,0.1182
20181101,399300.SZ,600170.SH,0.1381
20181101,399300.SZ,000709.SZ,0.1371
20181101,399300.SZ,000630.SZ,0.1359
20181101,399300.SZ,002493.SZ,0.1352
20181101,399300.SZ,002081.SZ,0.1339
20181101,399300.SZ,600438.SH,0.1317
20181101,399300.SZ,000625.SZ,0.1305
20181101,399300.SZ,000876.SZ,0.1299
20181101,399300.SZ,600583.SH,0.126
20181101,399300.SZ,603858.SH,0.1244
20181101,399300.SZ,000786.SZ,0.1239
20181101,399300.SZ,002572.SZ,0.1215
20181101,399300.SZ,600549.SH,0.1195
20181101,399300.SZ,002558.SZ,0.1192
20181101,399300.SZ,300017.SZ,0.1187
20181101,399300.SZ,600369.SH,0.1162
20181101,399300.SZ,601878.SH,0.0277
20181130,399300.SZ,601212.SH,0.029
20181130,399300.SZ,601878.SH,0.031
20181130,399300.SZ,601155.SH,0.256
20181130,399300.SZ,600436.SH,0.254
20181130,399300.SZ,601111.SH,0.253
20181130,399300.SZ,600029.SH,0.253
20181130,399300.SZ,601600.SH,0.248
20181130,399300.SZ,600352.SH,0.245
20181130,399300.SZ,601985.SH,0.257
20181130,399300.SZ,601377.SH,0.243
20181130,399300.SZ,600487.SH,0.241
20181130,399300.SZ,600221.SH,0.24
20181130,399300.SZ,002236.SZ,0.24
20181130,399300.SZ,000895.SZ,0.235
20181130,399300.SZ,601901.SH,0.233
20181130,399300.SZ,600588.SH,0.233
20181130,399300.SZ,601607.SH,0.242
20181130,399300.SZ,000963.SZ,0.258
20181130,399300.SZ,600089.SH,0.264
20181130,399300.SZ,600570.SH,0.277
20181130,399300.SZ,600660.SH,0.317
20181130,399300.SZ,600340.SH,0.312
20181130,399300.SZ,000166.SZ,0.311
20181130,399300.SZ,000568.SZ,0.311
20181130,399300.SZ,600886.SH,0.308
20181130,399300.SZ,600795.SH,0.304
20181130,399300.SZ,002252.SZ,0.302
20181130,399300.SZ,600011.SH,0.3
20181130,399300.SZ,002008.SZ,0.297
20181130,399300.SZ,600196.SH,0.29
20181130,399300.SZ,601933.SH,0.286
20181130,399300.SZ,600271.SH,0.285
20181130,399300.SZ,300015.SZ,0.281
20181130,399300.SZ,000100.SZ,0.277
20181130,399300.SZ,600741.SH,0.277
20181130,399300.SZ,600606.SH,0.233
20181130,399300.SZ,002202.SZ,0.232
20181130,399300.SZ,002736.SZ,0.229
20181130,399300.SZ,000783.SZ,0.227
20181130,399300.SZ,600547.SH,0.208
20181130,399300.SZ,002450.SZ,0.208
20181130,399300.SZ,600482.SH,0.205
20181130,399300.SZ,002460.SZ,0.205
20181130,399300.SZ,000069.SZ,0.204
20181130,399300.SZ,300136.SZ,0.204
20181130,399300.SZ,600516.SH,0.203
20181130,399300.SZ,601788.SH,0.202
20181130,399300.SZ,601877.SH,0.201
20181130,399300.SZ,600177.SH,0.199
20181130,399300.SZ,600535.SH,0.198
20181130,399300.SZ,600522.SH,0.197
20181130,399300.SZ,601099.SH,0.196
20181130,399300.SZ,600023.SH,0.19
20181130,399300.SZ,300408.SZ,0.19
20181130,399300.SZ,002044.SZ,0.209
20181130,399300.SZ,601225.SH,0.32
20181130,399300.SZ,300122.SZ,0.212
20181130,399300.SZ,600115.SH,0.213
20181130,399300.SZ,002456.SZ,0.226
20181130,399300.SZ,002466.SZ,0.226
20181130,399300.SZ,601669.SH,0.224
20181130,399300.SZ,600383.SH,0.222
20181130,399300.SZ,600332.SH,0.221
20181130,399300.SZ,300124.SZ,0.221
20181130,399300.SZ,600867.SH,0.221
20181130,399300.SZ,600176.SH,0.22
20181130,399300.SZ,600111.SH,0.22
20181130,399300.SZ,600893.SH,0.219
20181130,399300.SZ,002007.SZ,0.218
20181130,399300.SZ,600010.SH,0.217
20181130,399300.SZ,000423.SZ,0.215
20181130,399300.SZ,000768.SZ,0.215
20181130,399300.SZ,600705.SH,0.213
20181130,399300.SZ,000540.SZ,0.213
20181130,399300.SZ,601800.SH,0.187
20181130,399300.SZ,600518.SH,0.326
